,tweet_id,rating_numerator,rating_denominator,name,date,time,stage
361,829501995190984704,12,10,Leo,2017-02-09 00:00:00,2018-10-15 01:27:00,None 
362,829449946868879360,11,10,None,2017-02-08 00:00:00,2018-10-15 22:00:00,doggo
363,829374341691346946,13,10,Astrid,2017-02-08 00:00:00,2018-10-15 17:00:00,doggo
364,829141528400556032,12,10,Malcolm,2017-02-08 00:00:00,2018-10-15 01:35:00,None 
365,829011960981237760,13,10,Dexter,2017-02-07 00:00:00,2018-10-15 17:00:00,None 
367,828770345708580865,13,10,Alfie,2017-02-07 00:00:00,2018-10-15 01:00:00,None 
368,828708714936930305,10,10,Fiona,2017-02-06 00:00:00,2018-10-15 20:55:00,None 
369,828650029636317184,14,10,None,2017-02-06 00:00:00,2018-10-15 17:02:00,None 
370,828409743546925057,12,10,Mutt,2017-02-06 00:00:00,2018-10-15 01:07:00,None 
371,828408677031882754,12,10,Bear,2017-02-06 00:00:00,2018-10-15 01:03:00,None 
372,828381636999917570,14,10,Doobert,2017-02-05 00:00:00,2018-10-15 23:15:00,doggo
373,828376505180889089,13,10,Beebop,2017-02-05 00:00:00,2018-10-15 22:55:00,None 
374,828372645993398273,12,10,Alexander,2017-02-05 00:00:00,2018-10-15 22:40:00,None 
375,828361771580813312,12,10,None,2017-02-05 00:00:00,2018-10-15 21:56:00,None 
376,828046555563323392,13,10,Sailer,2017-02-05 00:00:00,2018-10-15 01:04:00,None 
377,828011680017821696,11,10,Brutus,2017-02-04 00:00:00,2018-10-15 22:45:00,None 
378,827933404142436356,12,10,Kona,2017-02-04 00:00:00,2018-10-15 17:34:00,pupper
379,827653905312006145,12,10,Boots,2017-02-03 00:00:00,2018-10-15 23:04:00,None 
380,827600520311402496,13,10,Tucker,2017-02-03 00:00:00,2018-10-15 19:31:00,None 
381,827324948884643840,12,10,Ralphie,2017-02-03 00:00:00,2018-10-15 01:16:00,None 
383,827199976799354881,13,10,Charlie,2017-02-02 00:00:00,2018-10-15 17:00:00,None 
384,826958653328592898,12,10,Loki,2017-02-02 00:00:00,2018-10-15 01:01:00,doggo
385,826848821049180160,13,10,Cupid,2017-02-01 00:00:00,2018-10-15 17:44:00,doggo
387,826598799820865537,7,10,None,2017-02-01 00:00:00,2018-10-15 01:11:00,None 
388,826598365270007810,13,10,Pawnd,2017-02-01 00:00:00,2018-10-15 01:09:00,None 
389,826476773533745153,12,10,Pilot,2017-01-31 00:00:00,2018-10-15 17:06:00,doggo
390,826240494070030336,11,10,None,2017-01-31 00:00:00,2018-10-15 01:27:00,None 
391,826204788643753985,13,10,None,2017-01-30 00:00:00,2018-10-15 23:05:00,doggo
392,826115272272650244,13,10,Ike,2017-01-30 00:00:00,2018-10-15 17:10:00,None 
393,825876512159186944,11,10,Mo,2017-01-30 00:00:00,2018-10-15 01:21:00,None 
394,825829644528148480,12,10,Toby,2017-01-29 00:00:00,2018-10-15 22:15:00,None 
395,825535076884762624,14,10,None,2017-01-29 00:00:00,2018-10-15 02:44:00,puppo
396,825147591692263424,13,10,Sweet,2017-01-28 00:00:00,2018-10-15 01:04:00,None 
398,825026590719483904,12,10,Pablo,2017-01-27 00:00:00,2018-10-15 17:04:00,puppo
400,824775126675836928,12,10,Scooter,2017-01-27 00:00:00,2018-10-15 00:24:00,None 
401,824663926340194305,13,10,Wilson,2017-01-26 00:00:00,2018-10-15 17:02:00,None 
402,824325613288833024,13,10,None,2017-01-25 00:00:00,2018-10-15 18:38:00,pupper
403,824297048279236611,11,10,Nala,2017-01-25 00:00:00,2018-10-15 16:45:00,None 
404,824025158776213504,14,10,None,2017-01-24 00:00:00,2018-10-15 22:44:00,None 
405,823939628516474880,12,10,Cash,2017-01-24 00:00:00,2018-10-15 17:04:00,None 
407,823699002998870016,12,10,Winston,2017-01-24 00:00:00,2018-10-15 01:08:00,None 
408,823581115634085888,11,10,Crawford,2017-01-23 00:00:00,2018-10-15 17:20:00,None 
409,823333489516937216,13,10,None,2017-01-23 00:00:00,2018-10-15 00:56:00,None 
410,823322678127919110,11,10,Wyatt,2017-01-23 00:00:00,2018-10-15 00:13:00,None 
412,822975315408461824,12,10,Albus,2017-01-22 00:00:00,2018-10-15 01:12:00,None 
413,822872901745569793,13,10,None,2017-01-21 00:00:00,2018-10-15 18:26:00,puppo
414,822859134160621569,12,10,Hobbes,2017-01-21 00:00:00,2018-10-15 17:31:00,None 
416,822610361945911296,12,10,None,2017-01-21 00:00:00,2018-10-15 01:02:00,None 
417,822489057087389700,13,10,Paisley,2017-01-20 00:00:00,2018-10-15 17:00:00,None 
418,822462944365645825,14,10,Gabe,2017-01-20 00:00:00,2018-10-15 15:17:00,pupper
419,822244816520155136,11,10,None,2017-01-20 00:00:00,2018-10-15 00:50:00,None 
421,821886076407029760,13,10,Jimison,2017-01-19 00:00:00,2018-10-15 01:04:00,None 
423,821765923262631936,13,10,Duchess,2017-01-18 00:00:00,2018-10-15 17:07:00,doggo
424,821522889702862852,13,10,Harlso,2017-01-18 00:00:00,2018-10-15 01:01:00,None 
426,821407182352777218,14,10,Sundance,2017-01-17 00:00:00,2018-10-15 17:21:00,doggo
427,821153421864615936,13,10,None,2017-01-17 00:00:00,2018-10-15 00:33:00,None 
428,821149554670182400,12,10,Luca,2017-01-17 00:00:00,2018-10-15 00:18:00,None 
429,821107785811234820,11,10,None,2017-01-16 00:00:00,2018-10-15 21:32:00,doggo
430,821044531881721856,12,10,Flash,2017-01-16 00:00:00,2018-10-15 17:20:00,None 
432,820749716845686786,13,10,Sunny,2017-01-15 00:00:00,2018-10-15 21:49:00,None 
433,820690176645140481,84,70,None,2017-01-15 00:00:00,2018-10-15 17:52:00,None 
436,820314633777061888,14,10,None,2017-01-14 00:00:00,2018-10-15 17:00:00,None 
437,820078625395449857,12,10,None,2017-01-14 00:00:00,2018-10-15 01:22:00,None 
439,819952236453363712,13,10,Oliver,2017-01-13 00:00:00,2018-10-15 17:00:00,puppo
440,819924195358416896,11,10,None,2017-01-13 00:00:00,2018-10-15 15:08:00,doggo
441,819711362133872643,11,10,Howie,2017-01-13 00:00:00,2018-10-15 01:03:00,None 
442,819588359383371776,13,10,Jazzy,2017-01-12 00:00:00,2018-10-15 16:54:00,None 
443,819347104292290561,12,10,Anna,2017-01-12 00:00:00,2018-10-15 00:55:00,None 
444,819238181065359361,10,10,None,2017-01-11 00:00:00,2018-10-15 17:42:00,pupper
445,819227688460238848,12,10,Finn,2017-01-11 00:00:00,2018-10-15 17:01:00,None 
448,819006400881917954,14,10,Sunny,2017-01-11 00:00:00,2018-10-15 02:21:00,doggo
449,819004803107983360,14,10,Bo,2017-01-11 00:00:00,2018-10-15 02:15:00,doggo
451,818627210458333184,13,10,Wafer,2017-01-10 00:00:00,2018-10-15 01:15:00,None 
452,818614493328580609,12,10,Bear,2017-01-10 00:00:00,2018-10-15 00:24:00,None 
454,818536468981415936,11,10,Tom,2017-01-09 00:00:00,2018-10-15 19:14:00,None 
456,818259473185828864,12,10,Florence,2017-01-09 00:00:00,2018-10-15 00:53:00,None 
457,818145370475810820,11,10,Autumn,2017-01-08 00:00:00,2018-10-15 17:20:00,None 
458,817908911860748288,12,10,None,2017-01-08 00:00:00,2018-10-15 01:40:00,None 
459,817827839487737858,13,10,Buddy,2017-01-07 00:00:00,2018-10-15 20:18:00,None 
460,817777686764523521,13,10,Dido,2017-01-07 00:00:00,2018-10-15 16:59:00,doggoNonepupperNone
461,817536400337801217,12,10,Eugene,2017-01-07 00:00:00,2018-10-15 01:00:00,None 
463,817423860136083457,13,10,Ken,2017-01-06 00:00:00,2018-10-15 17:33:00,None 
464,817415592588222464,11,10,Strudel,2017-01-06 00:00:00,2018-10-15 17:00:00,None 
466,817171292965273600,13,10,Tebow,2017-01-06 00:00:00,2018-10-15 00:49:00,None 
467,817120970343411712,13,10,None,2017-01-05 00:00:00,2018-10-15 21:29:00,None 
468,817056546584727552,11,10,Chloe,2017-01-05 00:00:00,2018-10-15 17:13:00,None 
470,816816676327063552,12,10,Timber,2017-01-05 00:00:00,2018-10-15 01:20:00,None 
471,816697700272001025,12,10,Binky,2017-01-04 00:00:00,2018-10-15 17:27:00,None 
472,816450570814898180,13,10,Moose,2017-01-04 00:00:00,2018-10-15 01:05:00,None 
473,816336735214911488,11,10,Dudley,2017-01-03 00:00:00,2018-10-15 17:33:00,None 
474,816091915477250048,12,10,Comet,2017-01-03 00:00:00,2018-10-15 01:20:00,None 
477,815990720817401858,11,10,Jack,2017-01-02 00:00:00,2018-10-15 18:38:00,None 
478,815966073409433600,13,10,None,2017-01-02 00:00:00,2018-10-15 17:00:00,pupper
480,815736392542261248,11,10,Akumi,2017-01-02 00:00:00,2018-10-15 01:48:00,None 
481,815639385530101762,12,10,Titan,2017-01-01 00:00:00,2018-10-15 19:22:00,None 
482,815390420867969024,13,10,None,2017-01-01 00:00:00,2018-10-15 02:53:00,None 
483,814986499976527872,11,10,Cooper,2016-12-31 00:00:00,2018-10-15 00:08:00,pupper
484,814638523311648768,12,10,Olivia,2016-12-30 00:00:00,2018-10-15 01:05:00,None 
486,814530161257443328,12,10,Alf,2016-12-29 00:00:00,2018-10-15 17:54:00,None 
487,814153002265309185,12,10,Oshie,2016-12-28 00:00:00,2018-10-15 16:56:00,None 
489,813910438903693312,11,10,Chubbs,2016-12-28 00:00:00,2018-10-15 00:52:00,doggo
490,813812741911748608,14,10,Gary,2016-12-27 00:00:00,2018-10-15 18:24:00,None 
491,813800681631023104,12,10,Sky,2016-12-27 00:00:00,2018-10-15 17:36:00,None 
492,813217897535406080,13,10,Atlas,2016-12-26 00:00:00,2018-10-15 03:00:00,None 
493,813202720496779264,11,10,None,2016-12-26 00:00:00,2018-10-15 02:00:00,doggo
494,813187593374461952,13,10,None,2016-12-26 00:00:00,2018-10-15 01:00:00,None 
495,813172488309972993,12,10,Eleanor,2016-12-26 00:00:00,2018-10-15 00:00:00,None 
496,813157409116065792,12,10,Layla,2016-12-25 00:00:00,2018-10-15 23:00:00,None 
497,813142292504645637,13,10,None,2016-12-25 00:00:00,2018-10-15 22:00:00,None 
498,813130366689148928,12,10,None,2016-12-25 00:00:00,2018-10-15 21:12:00,None 
499,813127251579564032,11,10,None,2016-12-25 00:00:00,2018-10-15 21:00:00,doggo
500,813112105746448384,12,10,Toby,2016-12-25 00:00:00,2018-10-15 20:00:00,None 
501,813096984823349248,11,10,Rocky,2016-12-25 00:00:00,2018-10-15 19:00:00,doggo
502,813081950185472002,11,10,Baron,2016-12-25 00:00:00,2018-10-15 18:00:00,None 
503,813066809284972545,12,10,Tyr,2016-12-25 00:00:00,2018-10-15 17:00:00,None 
504,813051746834595840,13,10,Bauer,2016-12-25 00:00:00,2018-10-15 16:00:00,None 
505,812781120811126785,10,10,Swagger,2016-12-24 00:00:00,2018-10-15 22:04:00,None 
507,812709060537683968,12,10,Brandi,2016-12-24 00:00:00,2018-10-15 17:18:00,None 
508,812503143955202048,13,10,None,2016-12-24 00:00:00,2018-10-15 03:40:00,None 
509,812466873996607488,12,10,Mary,2016-12-24 00:00:00,2018-10-15 01:16:00,None 
510,812372279581671427,13,10,Moe,2016-12-23 00:00:00,2018-10-15 19:00:00,None 
511,811985624773361665,11,10,Ted,2016-12-22 00:00:00,2018-10-15 17:23:00,None 
512,811744202451197953,13,10,Halo,2016-12-22 00:00:00,2018-10-15 01:24:00,None 
513,811647686436880384,11,10,None,2016-12-21 00:00:00,2018-10-15 19:01:00,None 
514,811627233043480576,10,10,Augie,2016-12-21 00:00:00,2018-10-15 17:39:00,None 
515,811386762094317568,11,10,Craig,2016-12-21 00:00:00,2018-10-15 01:44:00,pupper
516,810984652412424192,24,7,Sam,2016-12-19 00:00:00,2018-10-15 23:06:00,None 
517,810896069567610880,11,10,Hunter,2016-12-19 00:00:00,2018-10-15 17:14:00,None 
518,810657578271330305,11,10,Pavlov,2016-12-19 00:00:00,2018-10-15 01:26:00,None 
519,810284430598270976,13,10,Phil,2016-12-18 00:00:00,2018-10-15 00:43:00,None 
520,810254108431155201,12,10,Gus,2016-12-17 00:00:00,2018-10-15 22:43:00,None 
521,809920764300447744,10,10,None,2016-12-17 00:00:00,2018-10-15 00:38:00,None 
523,809448704142938112,12,10,None,2016-12-15 00:00:00,2018-10-15 17:23:00,None 
524,809220051211603969,12,10,Kyro,2016-12-15 00:00:00,2018-10-15 02:14:00,None 
525,809084759137812480,11,10,Wallace,2016-12-14 00:00:00,2018-10-15 17:16:00,None 
526,808838249661788160,13,10,Ito,2016-12-14 00:00:00,2018-10-15 00:57:00,None 
527,808733504066486276,12,10,None,2016-12-13 00:00:00,2018-10-15 18:01:00,pupper
528,808501579447930884,12,10,Koda,2016-12-13 00:00:00,2018-10-15 02:39:00,None 
529,808344865868283904,11,10,Seamus,2016-12-12 00:00:00,2018-10-15 16:16:00,None 
531,808106460588765185,12,10,None,2016-12-12 00:00:00,2018-10-15 00:29:00,doggoNonepupperNone
532,808001312164028416,12,10,Cooper,2016-12-11 00:00:00,2018-10-15 17:31:00,None 
533,807621403335917568,14,10,Ollie,2016-12-10 00:00:00,2018-10-15 16:22:00,pupper
534,807106840509214720,13,10,Stephan,2016-12-09 00:00:00,2018-10-15 06:17:00,None 
536,807010152071229440,12,10,Lennon,2016-12-08 00:00:00,2018-10-15 23:53:00,None 
537,806629075125202948,13,10,None,2016-12-07 00:00:00,2018-10-15 22:38:00,None 
539,806576416489959424,13,10,None,2016-12-07 00:00:00,2018-10-15 19:09:00,None 
540,806542213899489280,11,10,Waffles,2016-12-07 00:00:00,2018-10-15 16:53:00,None 
542,806219024703037440,11,10,incredibly,2016-12-06 00:00:00,2018-10-15 19:29:00,None 
544,805932879469572096,12,10,Major,2016-12-06 00:00:00,2018-10-15 00:32:00,None 
545,805826884734976000,12,10,Duke,2016-12-05 00:00:00,2018-10-15 17:31:00,None 
547,805520635690676224,13,10,Zeke,2016-12-04 00:00:00,2018-10-15 21:14:00,None 
548,805487436403003392,12,10,Sansa,2016-12-04 00:00:00,2018-10-15 19:02:00,None 
549,805207613751304193,12,10,Shooter,2016-12-04 00:00:00,2018-10-15 00:30:00,None 
550,804738756058218496,12,10,Django,2016-12-02 00:00:00,2018-10-15 17:27:00,None 
551,804475857670639616,13,10,None,2016-12-02 00:00:00,2018-10-15 00:02:00,None 
553,804026241225523202,13,10,Bo,2016-11-30 00:00:00,2018-10-15 18:16:00,None 
554,803773340896923648,12,10,Diogi,2016-11-30 00:00:00,2018-10-15 01:31:00,puppo
556,803638050916102144,13,10,None,2016-11-29 00:00:00,2018-10-15 16:33:00,pupper
557,803380650405482500,12,10,Sonny,2016-11-28 00:00:00,2018-10-15 23:30:00,None 
559,803276597545603072,11,10,Winston,2016-11-28 00:00:00,2018-10-15 16:37:00,None 
560,802952499103731712,12,10,Marley,2016-11-27 00:00:00,2018-10-15 19:09:00,None 
562,802600418706604034,11,10,Bailey,2016-11-26 00:00:00,2018-10-15 19:50:00,None 
563,802572683846291456,12,10,Winnie,2016-11-26 00:00:00,2018-10-15 18:00:00,None 
564,802323869084381190,13,10,Severus,2016-11-26 00:00:00,2018-10-15 01:31:00,None 
565,802265048156610565,11,10,None,2016-11-25 00:00:00,2018-10-15 21:37:00,doggoNonepupperNone
567,802239329049477120,12,10,Loki,2016-11-25 00:00:00,2018-10-15 19:55:00,puppo
569,801958328846974976,12,10,Ronnie,2016-11-25 00:00:00,2018-10-15 01:18:00,None 
570,801854953262350336,11,10,None,2016-11-24 00:00:00,2018-10-15 18:28:00,None 
571,801538201127157760,12,10,Wallace,2016-11-23 00:00:00,2018-10-15 21:29:00,None 
572,801285448605831168,10,10,None,2016-11-23 00:00:00,2018-10-15 04:45:00,None 
573,801167903437357056,13,10,Milo,2016-11-22 00:00:00,2018-10-15 20:58:00,None 
575,801115127852503040,12,10,Bones,2016-11-22 00:00:00,2018-10-15 17:28:00,doggoNonepupperNone
576,800859414831898624,11,10,None,2016-11-22 00:00:00,2018-10-15 00:32:00,doggo
578,800751577355128832,12,10,Mauve,2016-11-21 00:00:00,2018-10-15 17:23:00,None 
579,800513324630806528,11,10,Chef,2016-11-21 00:00:00,2018-10-15 01:37:00,None 
580,800459316964663297,12,10,None,2016-11-20 00:00:00,2018-10-15 22:02:00,pupper
582,800388270626521089,12,10,Doc,2016-11-20 00:00:00,2018-10-15 17:20:00,floofer
584,800141422401830912,13,10,Peaches,2016-11-20 00:00:00,2018-10-15 00:59:00,None 
585,800018252395122689,11,10,None,2016-11-19 00:00:00,2018-10-15 16:49:00,doggo
587,799757965289017345,13,10,Sobe,2016-11-18 00:00:00,2018-10-15 23:35:00,doggo
588,799422933579902976,12,10,Longfellow,2016-11-18 00:00:00,2018-10-15 01:24:00,None 
590,799297110730567681,11,10,Jeffrey,2016-11-17 00:00:00,2018-10-15 17:04:00,None 
591,799063482566066176,11,10,Mister,2016-11-17 00:00:00,2018-10-15 01:35:00,None 
592,798933969379225600,12,10,Iroh,2016-11-16 00:00:00,2018-10-15 17:01:00,None 
593,798925684722855936,11,10,Shadow,2016-11-16 00:00:00,2018-10-15 16:28:00,None 
607,798209839306514432,13,10,Cooper,2016-11-14 00:00:00,2018-10-15 17:03:00,None 
608,797971864723324932,12,10,None,2016-11-14 00:00:00,2018-10-15 01:18:00,pupper
609,797545162159308800,12,10,Cassie,2016-11-12 00:00:00,2018-10-15 21:02:00,None 
610,797236660651966464,12,10,Pancake,2016-11-12 00:00:00,2018-10-15 00:36:00,None 
611,797165961484890113,11,10,None,2016-11-11 00:00:00,2018-10-15 19:55:00,None 
613,796865951799083009,12,10,Tyr,2016-11-11 00:00:00,2018-10-15 00:03:00,None 
614,796759840936919040,11,10,Romeo,2016-11-10 00:00:00,2018-10-15 17:02:00,None 
616,796484825502875648,12,10,None,2016-11-09 00:00:00,2018-10-15 22:49:00,doggo
617,796387464403357696,12,10,Snicku,2016-11-09 00:00:00,2018-10-15 16:22:00,None 
619,796149749086875649,11,10,Ruby,2016-11-09 00:00:00,2018-10-15 00:37:00,None 
620,796125600683540480,13,10,None,2016-11-08 00:00:00,2018-10-15 23:01:00,None 
621,796116448414461957,11,10,None,2016-11-08 00:00:00,2018-10-15 22:25:00,None 
622,796080075804475393,12,10,Yogi,2016-11-08 00:00:00,2018-10-15 20:00:00,None 
623,796031486298386433,13,10,Daisy,2016-11-08 00:00:00,2018-10-15 16:47:00,None 
624,795464331001561088,13,10,None,2016-11-07 00:00:00,2018-10-15 03:14:00,doggo
625,795400264262053889,12,10,Brody,2016-11-06 00:00:00,2018-10-15 22:59:00,None 
626,795076730285391872,11,10,Bailey,2016-11-06 00:00:00,2018-10-15 01:33:00,None 
628,794926597468000259,12,10,Mack,2016-11-05 00:00:00,2018-10-15 15:37:00,None 
630,794332329137291264,12,10,Nimbus,2016-11-04 00:00:00,2018-10-15 00:15:00,None 
631,794205286408003585,14,10,Laika,2016-11-03 00:00:00,2018-10-15 15:51:00,pupper
632,793962221541933056,12,10,Maximus,2016-11-02 00:00:00,2018-10-15 23:45:00,None 
633,793845145112371200,13,10,Clark,2016-11-02 00:00:00,2018-10-15 16:00:00,None 
635,793601777308463104,12,10,Dobby,2016-11-01 00:00:00,2018-10-15 23:53:00,None 
636,793500921481273345,12,10,Fiona,2016-11-01 00:00:00,2018-10-15 17:12:00,None 
637,793286476301799424,13,10,Moreton,2016-11-01 00:00:00,2018-10-15 03:00:00,None 
638,793271401113350145,12,10,Dave,2016-11-01 00:00:00,2018-10-15 02:00:00,None 
639,793256262322548741,12,10,None,2016-11-01 00:00:00,2018-10-15 01:00:00,None 
640,793241302385262592,13,10,Tucker,2016-11-01 00:00:00,2018-10-15 00:00:00,None 
641,793226087023144960,11,10,Juno,2016-10-31 00:00:00,2018-10-15 23:00:00,None 
642,793210959003287553,10,10,Maude,2016-10-31 00:00:00,2018-10-15 22:00:00,None 
643,793195938047070209,12,10,Lily,2016-10-31 00:00:00,2018-10-15 21:00:00,puppo
644,793180763617361921,11,10,Newt,2016-10-31 00:00:00,2018-10-15 20:00:00,None 
645,793165685325201412,12,10,Benji,2016-10-31 00:00:00,2018-10-15 19:00:00,None 
646,793150605191548928,11,10,Nida,2016-10-31 00:00:00,2018-10-15 18:00:00,None 
647,793135492858580992,13,10,None,2016-10-31 00:00:00,2018-10-15 17:00:00,None 
648,793120401413079041,11,10,Robin,2016-10-31 00:00:00,2018-10-15 16:00:00,None 
649,792913359805018113,13,10,None,2016-10-31 00:00:00,2018-10-15 02:17:00,None 
650,792883833364439040,12,10,Bailey,2016-10-31 00:00:00,2018-10-15 00:20:00,None 
651,792773781206999040,12,10,Monster,2016-10-30 00:00:00,2018-10-15 17:02:00,None 
652,792394556390137856,12,10,BeBe,2016-10-29 00:00:00,2018-10-15 15:55:00,None 
653,792050063153438720,11,10,Remus,2016-10-28 00:00:00,2018-10-15 17:07:00,None 
657,791774931465953280,14,10,None,2016-10-27 00:00:00,2018-10-15 22:53:00,None 
658,791672322847637504,13,10,None,2016-10-27 00:00:00,2018-10-15 16:06:00,None 
659,791406955684368384,12,10,Levi,2016-10-26 00:00:00,2018-10-15 22:31:00,None 
660,791312159183634433,12,10,Mabel,2016-10-26 00:00:00,2018-10-15 16:14:00,None 
662,790987426131050500,12,10,Misty,2016-10-25 00:00:00,2018-10-15 18:44:00,None 
663,790946055508652032,12,10,Betty,2016-10-25 00:00:00,2018-10-15 16:00:00,puppo
665,790698755171364864,12,10,Mosby,2016-10-24 00:00:00,2018-10-15 23:37:00,None 
666,790581949425475584,11,10,Duke,2016-10-24 00:00:00,2018-10-15 15:53:00,None 
667,790337589677002753,12,10,Maggie,2016-10-23 00:00:00,2018-10-15 23:42:00,None 
668,790277117346975746,11,10,Bruce,2016-10-23 00:00:00,2018-10-15 19:42:00,None 
670,789986466051088384,12,10,Happy,2016-10-23 00:00:00,2018-10-15 00:27:00,None 
672,789903600034189313,13,10,Ralphy,2016-10-22 00:00:00,2018-10-15 18:57:00,pupper
673,789628658055020548,13,10,Eli,2016-10-22 00:00:00,2018-10-15 00:45:00,None 
674,789599242079838210,12,10,Brownie,2016-10-21 00:00:00,2018-10-15 22:48:00,None 
675,789530877013393408,12,10,Rizzy,2016-10-21 00:00:00,2018-10-15 18:16:00,None 
676,789314372632018944,13,10,None,2016-10-21 00:00:00,2018-10-15 03:56:00,None 
678,789268448748703744,10,10,Stella,2016-10-21 00:00:00,2018-10-15 00:53:00,None 
679,789137962068021249,12,10,Bo,2016-10-20 00:00:00,2018-10-15 16:15:00,None 
680,788908386943430656,11,10,Lucy,2016-10-20 00:00:00,2018-10-15 01:03:00,None 
681,788765914992902144,12,10,Butter,2016-10-19 00:00:00,2018-10-15 15:37:00,None 
683,788412144018661376,11,10,Dexter,2016-10-18 00:00:00,2018-10-15 16:11:00,None 
684,788178268662984705,13,10,None,2016-10-18 00:00:00,2018-10-15 00:41:00,None 
685,788150585577050112,13,10,Leo,2016-10-17 00:00:00,2018-10-15 22:51:00,None 
687,788039637453406209,12,10,None,2016-10-17 00:00:00,2018-10-15 15:31:00,None 
688,787810552592695296,11,10,Frank,2016-10-17 00:00:00,2018-10-15 00:20:00,None 
689,787717603741622272,13,10,Tonks,2016-10-16 00:00:00,2018-10-15 18:11:00,puppo
690,787397959788929025,11,10,Moose,2016-10-15 00:00:00,2018-10-15 21:01:00,None 
691,787322443945877504,10,10,Lincoln,2016-10-15 00:00:00,2018-10-15 16:01:00,None 
693,786963064373534720,12,10,Rory,2016-10-14 00:00:00,2018-10-15 16:13:00,None 
695,786709082849828864,75,10,Logan,2016-10-13 00:00:00,2018-10-15 23:23:00,None 
696,786664955043049472,12,10,None,2016-10-13 00:00:00,2018-10-15 20:28:00,None 
697,786595970293370880,11,10,Dale,2016-10-13 00:00:00,2018-10-15 15:54:00,None 
698,786363235746385920,13,10,Rizzo,2016-10-13 00:00:00,2018-10-15 00:29:00,doggo
699,786286427768250368,12,10,Arnie,2016-10-12 00:00:00,2018-10-15 19:24:00,None 
700,786233965241827333,11,10,Mattie,2016-10-12 00:00:00,2018-10-15 15:55:00,None 
701,786051337297522688,13,10,None,2016-10-12 00:00:00,2018-10-15 03:50:00,puppo
703,785927819176054784,12,10,Lucy,2016-10-11 00:00:00,2018-10-15 19:39:00,None 
704,785872687017132033,12,10,Rusty,2016-10-11 00:00:00,2018-10-15 16:00:00,None 
705,785639753186217984,10,10,Pinot,2016-10-11 00:00:00,2018-10-15 00:34:00,doggoNonepupperNone
706,785533386513321988,11,10,Dallas,2016-10-10 00:00:00,2018-10-15 17:32:00,None 
707,785515384317313025,10,10,None,2016-10-10 00:00:00,2018-10-15 16:20:00,None 
708,785264754247995392,12,10,Doc,2016-10-09 00:00:00,2018-10-15 23:44:00,None 
709,785170936622350336,11,10,Hero,2016-10-09 00:00:00,2018-10-15 17:31:00,None 
710,784826020293709826,13,10,Rusty,2016-10-08 00:00:00,2018-10-15 18:41:00,None 
711,784517518371221505,11,10,Frankie,2016-10-07 00:00:00,2018-10-15 22:15:00,None 
712,784431430411685888,12,10,Stormy,2016-10-07 00:00:00,2018-10-15 16:33:00,None 
713,784183165795655680,12,10,Reginald,2016-10-07 00:00:00,2018-10-15 00:06:00,puppo
714,784057939640352768,12,10,Balto,2016-10-06 00:00:00,2018-10-15 15:49:00,None 
715,783839966405230592,13,10,Riley,2016-10-06 00:00:00,2018-10-15 01:23:00,None 
716,783821107061198850,12,10,Mairi,2016-10-06 00:00:00,2018-10-15 00:08:00,None 
717,783695101801398276,12,10,Loomis,2016-10-05 00:00:00,2018-10-15 15:47:00,None 
718,783466772167098368,11,10,Finn,2016-10-05 00:00:00,2018-10-15 00:40:00,None 
719,783391753726550016,13,10,Godi,2016-10-04 00:00:00,2018-10-15 19:42:00,None 
721,783334639985389568,12,10,Dave,2016-10-04 00:00:00,2018-10-15 15:55:00,None 
722,783085703974514689,11,10,Earl,2016-10-03 00:00:00,2018-10-15 23:25:00,None 
723,782969140009107456,12,10,Cali,2016-10-03 00:00:00,2018-10-15 15:42:00,None 
724,782747134529531904,11,10,Deacon,2016-10-03 00:00:00,2018-10-15 01:00:00,doggo
725,782722598790725632,10,10,Penny,2016-10-02 00:00:00,2018-10-15 23:23:00,None 
726,782598640137187329,11,10,Timmy,2016-10-02 00:00:00,2018-10-15 15:10:00,None 
727,782305867769217024,12,10,Sampson,2016-10-01 00:00:00,2018-10-15 19:47:00,doggo
729,781955203444699136,11,10,Chipson,2016-09-30 00:00:00,2018-10-15 20:33:00,None 
730,781661882474196992,5,10,None,2016-09-30 00:00:00,2018-10-15 01:08:00,None 
731,781655249211752448,11,10,Combo,2016-09-30 00:00:00,2018-10-15 00:41:00,doggo
732,781524693396357120,12,10,None,2016-09-29 00:00:00,2018-10-15 16:03:00,None 
733,781308096455073793,12,10,None,2016-09-29 00:00:00,2018-10-15 01:42:00,doggoNonepupperNone
734,781251288990355457,11,10,Oakley,2016-09-28 00:00:00,2018-10-15 21:56:00,None 
735,781163403222056960,10,10,None,2016-09-28 00:00:00,2018-10-15 16:07:00,None 
736,780931614150983680,13,10,None,2016-09-28 00:00:00,2018-10-15 00:46:00,puppo
737,780858289093574656,10,10,Dash,2016-09-27 00:00:00,2018-10-15 19:54:00,None 
738,780800785462489090,11,10,Koda,2016-09-27 00:00:00,2018-10-15 16:06:00,None 
739,780601303617732608,12,10,Hercules,2016-09-27 00:00:00,2018-10-15 02:53:00,None 
740,780543529827336192,12,10,None,2016-09-26 00:00:00,2018-10-15 23:04:00,None 
743,780459368902959104,11,10,Bear,2016-09-26 00:00:00,2018-10-15 17:29:00,None 
744,780192070812196864,11,10,None,2016-09-25 00:00:00,2018-10-15 23:47:00,None 
746,780074436359819264,10,10,None,2016-09-25 00:00:00,2018-10-15 16:00:00,doggo
